what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395037566722
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395037574653
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395037597355
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395037745740
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395037756337
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395037757621
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineEnd",1395037765133
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1395037812666
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1395037824920
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1395037841349
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1395037845981
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1395037850540
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395037862417
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395037863240
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1395037874946
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395037877937
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395037881032
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1395037883398
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1395037885927
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395037928175
