what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396605637337
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396605638458
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1396605638474
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1396605638654
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1396605638692
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1396605655913
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1396605658116
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396605664971
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396605667447
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396605681861
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396605695436
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396605700599
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396605717149
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396605735238
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396605771794
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.newWizard",1396605771804
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1396605772208
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1396605772247
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1396605780612
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1396605796547
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1396605798074
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1396605800554
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396605808370
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.showInformation",1396605808383
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396605809429
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396605811044
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.showInformation",1396605811055
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396605811932
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396605812698
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.showInformation",1396605812710
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396605822265
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1396605828178
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1396605833668
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1396605835560
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1396605837924
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396605840967
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.showInformation",1396605840980
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396605843295
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1396605860322
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1396605861185
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1396605863705
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396605887184
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.showInformation",1396605887197
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396605891601
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1396605893279
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396605909675
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396605912165
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396605913997
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396606074096
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396606084517
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396606087192
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396606090703
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396606101617
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396606106550
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396606128807
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1396606130981
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396606134549
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396606136679
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1396606136950
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396606143715
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.showInformation",1396606143729
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396606148351
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1396606155381
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1396606173631
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1396606175148
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1396606177431
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396606180784
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.showInformation",1396606180799
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396606184627
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396606185021
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396606188143
executed,command,org.eclipse.pde.ui,3.6.100.v20120103_r372,"org.eclipse.pde.ui.searchTargetRepositories",1396606188161
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396606194855
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396606793282
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1396606798068
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396606807720
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396606816784
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396606818926
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1396606823841
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396606823892
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1396606823902
