what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395382142909
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395382144365
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395382146001
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395382151968
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395382152614
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395382166322
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395382171437
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395382172187
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395382172883
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395382174392
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395382174978
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395382190103
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395382192713
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395382203888
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395382220821
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395382221655
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395382221675
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395382222938
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395382223991
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395382228347
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1395382230513
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1395382252649
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1395382253317
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1395382257284
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1395382258024
