what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.tasks.ui,3.8.4.v20130429-0100,"org.eclipse.mylyn.tasks.ui",1395083521631
started,bundle,org.eclipse.team.svn.mylyn,1.1.0.I20130527-1700,"org.eclipse.team.svn.mylyn",1395083521636
os,sysinfo,,,"win32",1395083521643
arch,sysinfo,,,"x86",1395083521643
ws,sysinfo,,,"win32",1395083521643
locale,sysinfo,,,"vi_VN",1395083521643
processors,sysinfo,,,"4",1395083521643
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1395083521643
java.runtime.version,sysinfo,,,"1.6.0_35-b10",1395083521643
java.specification.name,sysinfo,,,"Java Platform API Specification",1395083521643
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1395083521643
java.specification.version,sysinfo,,,"1.6",1395083521643
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1395083521643
java.version,sysinfo,,,"1.6.0_35",1395083521643
java.vm.info,sysinfo,,,"mixed mode, sharing",1395083521643
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1395083521643
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1395083521643
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1395083521643
java.vm.specification.version,sysinfo,,,"1.0",1395083521643
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1395083521643
java.vm.version,sysinfo,,,"20.10-b01",1395083521643
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1395083521768
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1395083521808
started,bundle,org.eclipse.mylyn.team.ui,3.8.4.v20130429-0100,"org.eclipse.mylyn.team.ui",1395083521852
started,bundle,org.eclipse.team.svn.ui.startup,1.1.0.I20130527-1700,"org.eclipse.team.svn.ui.startup",1395083521882
started,bundle,org.eclipse.team.svn.core,1.1.1.I20130816-1700,"org.eclipse.team.svn.core",1395083522072
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1395083522256
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1395083522259
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1395083522338
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1395083523024
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395083817455
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395083857535
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395083858315
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395083861896
started,bundle,org.eclipse.pde.launching,3.6.0.v20110506,"org.eclipse.pde.launching",1395083867591
started,bundle,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.ui.views.log",1395083867625
started,bundle,org.eclipse.pde.ui,3.6.100.v20120103_r372,"org.eclipse.pde.ui",1395083867653
opened,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1395083868407
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1395083868795
started,bundle,com.vaadin.integration.eclipse,2.2.0.201312051010,"com.vaadin.integration.eclipse",1395083868887
started,bundle,org.eclipse.team.svn.ui,1.1.1.I20130816-1700,"org.eclipse.team.svn.ui",1395083869169
started,bundle,org.eclipse.team.svn.revision.graph,1.1.0.I20130527-1700,"org.eclipse.team.svn.revision.graph",1395083869305
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395083869309
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395083881602
started,bundle,org.apache.ivyde.eclipse,2.2.0.final-201311091524-RELEASE,"org.apache.ivyde.eclipse",1395083883173
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1395083896293
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395083899289
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395083904018
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395083907724
started,bundle,org.eclipse.wb.core.lib,1.6.1.r37x201309092314,"org.eclipse.wb.core.lib",1395083950318
started,bundle,org.eclipse.wb.core,1.6.1.r37x201309092314,"org.eclipse.wb.core",1395083950433
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395083951548
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1395083952000
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1395083952033
started,bundle,org.eclipse.mylyn.java.tasks,3.8.4.v20130429-0100,"org.eclipse.mylyn.java.tasks",1395083970815
